id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
765934219714246208,https://www.airbnb.com/rooms/765934219714246208,20231227030725,2023-12-27,previous scrape,Home in Bellevue · 5 bedrooms · 7 beds · 4.5 baths,,"- Airport: 4km (6min by car) <br />- David Lloyd Country Club Geneva 2km (5 minutes by car) <br />- College du Leman 5km (10 minutes by car) <br />- Gare Bellevue les Tuileries (train station) 400m <br />- Bus stop les Tuileries 450m <br />- Limitrophe to “La Reserve Club&Spa”  with all the amenities of La Reserve: 3 restaurants*, the Spa Nescens, outdoor and indoor swimming pools, Kid’s Club, sports facilities, a range of à la carte activities**<br />- Downtown Geneva 5km (Boat transfer to Geneva Downtown and back in Summer for guests with access to the Club&Spa)<br />- Lake access within a minutes walk from the house door / access to the Private Yacht of the Villa***<br /><br />*Restaurants, bar and cigar lounge are permanently accessible for guests of The Olive Tree Villa. <br />**Access to Club&Spa, Kid's Club and sports facilities + David Lloyd Country Club Geneva can be requested for long term stays and will be charged separately<br />***Atlantis Yacht which belongs to ""The Olive",https://a0.muscache.com/pictures/miso/Hosting-765934219714246208/original/4f4e9c37-db98-4e53-94c9-61e3c89271ee.jpeg,397061199,https://www.airbnb.com/users/show/397061199,Juliana,2021-04-15,,"",a few days or more,0%,N/A,f,https://a0.muscache.com/im/pictures/user/e7d70ae2-59b2-4e7e-9cb6-37bcae453c66.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e7d70ae2-59b2-4e7e-9cb6-37bcae453c66.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Bellevue, Genève, Switzerland",Bellevue,,46.25123,6.15043,Entire home,Entire home/apt,12,,4.5 baths,,7,[],"$25,000.00",7,1125,7,7,1125,1125,7.0,1125.0,,t,23,53,83,358,2023-12-27,0,0,0,,,,,,,,,,,f,2,2,0,0,
766030951839166758,https://www.airbnb.com/rooms/766030951839166758,20231227030725,2023-12-27,previous scrape,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,,"Plainpalais is a lively neighbor with amazing cafes and restaurants. The apartment is minutes away from the beautiful Parc des Bastions, the river, and also the tram stops. It is 7min walking distance to oldtown and 15min to the central gare.<br /><br />This apartment is located in the heart of Geneva, in the trendy and cultural district of Plainpalais. Very popular with art and culture lovers, Patek Philippe and Etnographie museum are minutes away, as well as Mamco, the famous Museum of Modern and Contemporary Art, but also beautiful galleries and many shops. The university of Geneva is a five minute walk away.",https://a0.muscache.com/pictures/0f6bfed7-43f0-4299-8830-5e2d3aaed61c.jpg,32218728,https://www.airbnb.com/users/show/32218728,Nurve,2015-04-29,"Geneva, Switzerland",Non-stop traveler ,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/40784892-23b7-4c4f-b7d4-9fcc1c62ca52.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/40784892-23b7-4c4f-b7d4-9fcc1c62ca52.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone', 'work_email']",t,t,"Genève, Switzerland",Commune de Genève,,46.19825,6.13759,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],,5,30,5,5,30,30,5.0,30.0,,,0,0,0,0,2023-12-27,0,0,0,,,,,,,,,,,f,1,1,0,0,
766094516165959242,https://www.airbnb.com/rooms/766094516165959242,20231227030725,2023-12-27,previous scrape,Rental unit in Genève · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/miso/Hosting-766094516165959242/original/502d5b04-d3e1-41ba-a55e-1a79b1e1fbcd.jpeg,24014334,https://www.airbnb.com/users/show/24014334,V.,2014-11-21,"Geneva, Switzerland",Highly sensitive to art and beauty. Nature lover. Law graduate.,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/cbaf43b1-466f-41b9-9bbf-b59e345f39f7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cbaf43b1-466f-41b9-9bbf-b59e345f39f7.jpg?aki_policy=profile_x_medium,,1,1,"['phone', 'work_email']",t,t,,Commune de Genève,,46.19777,6.15727,Private room in rental unit,Private room,2,,1 shared bath,,1,[],$152.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,2023-12-27,0,0,0,,,,,,,,,,,f,1,0,1,0,
767024297735077301,https://www.airbnb.com/rooms/767024297735077301,20231227030725,2023-12-27,city scrape,Condo in Genève · ★5.0 · 1 bedroom · 2 beds · 1 bath,,"Nombreux parcs.quartier des organisations internationales ( Qatar, émirats, croix rouge, bus pour aller à OMS . Nombreux parcs",https://a0.muscache.com/pictures/f28e72f6-02ce-4930-870e-f37631df1214.jpg,438701704,https://www.airbnb.com/users/show/438701704,Lynette,2022-01-03,"Geneva, Switzerland","Je suis attentive, mes logements sont d’une hygiène irréprochable,  je suis à l écoute et opte toujours pour la satisfaction de toutes personnes qui souhaiteraient séjourner dans l un des mes appartements.
. Je reste disponible et joignable pour toutes informations supplémentaires avant ou pendant votre séjour. 
C ‘est toujours un plaisir pour moi de rendre les habitations propre pour que vous vous sentez comme à la maison pendant votre séjour.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/cee58b27-852e-4b9c-8e01-aacf2d8bbdd5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cee58b27-852e-4b9c-8e01-aacf2d8bbdd5.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,"Genève, Switzerland",Commune de Genève,,46.21929040000001,6.1240498,Entire condo,Entire home/apt,2,,1 bath,,2,[],$179.00,5,365,5,5,1125,1125,5.0,1125.0,,t,27,55,74,333,2023-12-27,5,5,1,2023-07-09,2023-12-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,3,3,0,0,0.87
768346144756944856,https://www.airbnb.com/rooms/768346144756944856,20231227030725,2023-12-27,city scrape,Rental unit in Thônex · ★4.80 · 1 bedroom · 1 bed · 1 bath,,"Muy tranquilo. Hay de todo en la zona, y muy buen servicio de transporte cada 4 minutos al centro de la ciudad",https://a0.muscache.com/pictures/f9633a82-0ea8-4255-8dce-d80eef3e340f.jpg,255175388,https://www.airbnb.com/users/show/255175388,Mile,2019-04-11,"Geneva, Switzerland","Persona sencilla, amante de los animales, disfrutar de la naturaleza y leer un buen libro, un buen vino, y disfrutar con los amigos una buena comida. ",within an hour,100%,91%,f,https://a0.muscache.com/im/pictures/user/4e638089-a0a2-4cf7-b6ed-c7d9c3bd98de.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4e638089-a0a2-4cf7-b6ed-c7d9c3bd98de.jpg?aki_policy=profile_x_medium,,3,4,"['email', 'phone']",t,t,"Thônex, Genève, Switzerland",Thônex,,46.19525,6.20222,Private room in rental unit,Private room,1,,1 bath,,1,[],$41.00,1,365,1,1,365,365,1.0,365.0,,t,30,58,88,88,2023-12-27,5,5,0,2023-08-13,2023-10-22,4.8,4.8,4.8,5.0,5.0,4.8,4.6,,f,3,0,3,0,1.09
768690595350864897,https://www.airbnb.com/rooms/768690595350864897,20231227030725,2023-12-27,city scrape,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/airflow/Hosting-768690595350864897/original/b7d0b95c-6223-4685-a1af-950092eb34e1.jpg,67344844,https://www.airbnb.com/users/show/67344844,Camille,2016-04-15,"Antony, France","",within an hour,100%,67%,f,https://a0.muscache.com/im/pictures/user/User-67344844/original/dd4b2602-371a-4023-9fd8-0d7053b159b2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-67344844/original/dd4b2602-371a-4023-9fd8-0d7053b159b2.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Commune de Genève,,46.20558,6.14194,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],,2,365,2,2,365,365,2.0,365.0,,,0,20,50,50,2023-12-27,0,0,0,,,,,,,,,,,f,1,1,0,0,
769491474955190743,https://www.airbnb.com/rooms/769491474955190743,20231227030725,2023-12-27,city scrape,Rental unit in Versoix · 1 bedroom · 1 bed · 1 private bath,,,https://a0.muscache.com/pictures/8a62c41e-e557-431a-8d06-24c4cffa2c43.jpg,489322320,https://www.airbnb.com/users/show/489322320,Amélé Mawulawoe,2022-11-27,,"",a few days or more,0%,50%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,,Versoix,,46.28909,6.16362,Private room in rental unit,Private room,1,,1 private bath,,1,[],$80.00,1,365,1,1,365,365,1.0,365.0,,t,29,59,89,364,2023-12-27,2,2,0,2023-05-11,2023-05-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.26
770144938701970235,https://www.airbnb.com/rooms/770144938701970235,20231227030725,2023-12-27,city scrape,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-770144938701970235/original/66995e9a-34b7-42b4-b524-f71c1ab8404c.jpeg,19169888,https://www.airbnb.com/users/show/19169888,Adeba,2014-07-30,"Geneva, Switzerland","Fun and happy, free and curious
",a few days or more,0%,0%,f,https://a0.muscache.com/im/pictures/user/f077f3c6-1bfc-4c33-b43e-a257cff48ee9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f077f3c6-1bfc-4c33-b43e-a257cff48ee9.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Commune de Genève,,46.2097124,6.1371705,Entire rental unit,Entire home/apt,1,,1 bath,,1,[],$129.00,1,5,1,1,5,5,1.0,5.0,,f,27,57,87,362,2023-12-27,0,0,0,,,,,,,,,,,f,1,1,0,0,
770245134026039747,https://www.airbnb.com/rooms/770245134026039747,20231227030725,2023-12-27,city scrape,Rental unit in Le Grand-Saconnex · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,,"Discover our charming Airbnb in the picturesque Le Grand-Saconnex, minutes from Geneva's heart. Enjoy quaint cafes, delightful eateries, and beautiful parks nearby. With the Palais des Nations, Lake Geneva, and Palexpo at a stone's throw, and the airport a quick 5-minute drive away, our location is perfect for exploring and convenience, offering an ideal blend of Swiss serenity and city life.",https://a0.muscache.com/pictures/miso/Hosting-770245134026039747/original/3013216b-b2f7-40ef-856a-e5032d88f1ee.png,14395302,https://www.airbnb.com/users/show/14395302,Pier Paolo,2014-04-17,"Geneva, Switzerland","I'm Italian, living and working in Geneva. ",within an hour,100%,75%,t,https://a0.muscache.com/im/pictures/user/2d856490-2611-4b6a-9f7b-275588ac3258.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2d856490-2611-4b6a-9f7b-275588ac3258.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Le Grand-Saconnex, Genève, Switzerland",Grand-Saconnex,,46.22947,6.12106,Entire rental unit,Entire home/apt,3,,1.5 baths,,2,[],$286.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,29,59,89,355,2023-12-27,3,3,0,2023-04-03,2023-06-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,1,1,0,0.33
770252127577643256,https://www.airbnb.com/rooms/770252127577643256,20231227030725,2023-12-27,city scrape,Rental unit in Genève · ★4.80 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-770252127577643256/original/7d7c855a-6a27-4bbd-892c-9579a5d598c6.jpeg,489465813,https://www.airbnb.com/users/show/489465813,Amy,2022-11-28,"Geneva, Switzerland","During your stay: 

Should you need anything, don’t hesitate to contact me.
",within an hour,100%,73%,f,https://a0.muscache.com/im/pictures/user/793a65f3-0abd-46ff-8733-a9a5a59fb619.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/793a65f3-0abd-46ff-8733-a9a5a59fb619.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Commune de Genève,,46.21382,6.14451,Entire rental unit,Entire home/apt,1,,1 bath,,1,[],$95.00,2,30,2,2,30,30,2.0,30.0,,t,18,19,23,23,2023-12-27,5,5,0,2023-01-13,2023-03-10,4.8,5.0,4.8,4.8,5.0,4.8,4.6,,f,1,1,0,0,0.43
770670754416725384,https://www.airbnb.com/rooms/770670754416725384,20231227030725,2023-12-27,previous scrape,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/9cc1184f-1ace-47ae-81de-2029cc732805.jpg,139753179,https://www.airbnb.com/users/show/139753179,Amalia,2017-07-10,"Geneva, Switzerland","",N/A,N/A,73%,t,https://a0.muscache.com/im/pictures/user/697539af-c445-420b-88b5-94fbf10b4fb6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/697539af-c445-420b-88b5-94fbf10b4fb6.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Commune de Genève,,46.19503,6.14288,Private room in rental unit,Private room,1,,1 shared bath,,1,[],,1,90,1,1,90,90,1.0,90.0,,,0,0,0,0,2023-12-27,8,6,0,2022-12-08,2023-04-25,5.0,5.0,5.0,5.0,5.0,5.0,4.75,,f,1,0,1,0,0.62
771018793096207866,https://www.airbnb.com/rooms/771018793096207866,20231227030725,2023-12-27,city scrape,Rental unit in Genève · ★4.70 · 3 bedrooms · 3 beds · 1 bath,,"Le quartier St-Gervais / Seujet est très central. A côté du parc du Seujet, qui descend jusqu'au Rhône, cet appartement bénéficie d'une localisation exceptionnelle.",https://a0.muscache.com/pictures/miso/Hosting-771018793096207866/original/1ca861aa-4e9f-4315-a319-50952d8f3707.jpeg,34436602,https://www.airbnb.com/users/show/34436602,Alex,2015-05-28,"Geneva, Switzerland","",within a few hours,100%,75%,f,https://a0.muscache.com/im/pictures/user/ae4af307-f9f0-4f6d-8865-7fd66cbe538e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ae4af307-f9f0-4f6d-8865-7fd66cbe538e.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,"Genève, Switzerland",Commune de Genève,,46.20706234987416,6.139196503704838,Entire rental unit,Entire home/apt,6,,1 bath,,3,[],$200.00,6,180,6,6,180,180,6.0,180.0,,t,7,7,24,24,2023-12-27,10,10,0,2023-01-31,2023-11-05,4.7,4.7,4.6,4.9,4.8,4.9,4.4,,f,1,1,0,0,0.91
771044361561174761,https://www.airbnb.com/rooms/771044361561174761,20231227030725,2023-12-27,city scrape,Rental unit in Genève · ★4.86 · 1 bedroom · 1 bed · 1 bath,,"Là où les cultures se rencontrent.<br /><br />À deux pas de la gare, le quartier des Pâquis donne vie à un grand melting-pot ethnique.<br /><br />C'est dans le quartier des Pâquis que vous découvrirez le visage populaire de Genève. <br /><br />N'hésitez pas à aller à la rencontre de ses habitants de tous les horizons. De la rue de Lausanne au bord du lac, en passant par les Bains des Pâquis (un lieu très animé tout au long de l’année), découvrez les restaurants et les commerces représentatifs de cette multiculturalité. <br /><br />Dans ce quartier aux mille saveurs, vous apprécierez une Genève de toutes les couleurs !",https://a0.muscache.com/pictures/miso/Hosting-771044361561174761/original/af797c7c-277a-4b16-a5b9-91eba7dbee3f.jpeg,72901690,https://www.airbnb.com/users/show/72901690,Marc,2016-05-19,Switzerland,"",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/bb5a21c2-ee80-4d3f-9958-1840d0fd3b1d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bb5a21c2-ee80-4d3f-9958-1840d0fd3b1d.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Genève, Switzerland",Commune de Genève,,46.20884,6.14954,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$111.00,5,15,5,5,1125,1125,5.0,1125.0,,t,0,0,16,16,2023-12-27,29,29,1,2023-01-02,2023-11-30,4.86,4.97,4.9,4.79,4.97,4.79,4.79,,t,2,2,0,0,2.42
773078529885788252,https://www.airbnb.com/rooms/773078529885788252,20231227030725,2023-12-27,city scrape,Rental unit in Genève · ★4.63 · 1 bedroom · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/2211fe2f-28db-4548-9afc-265bf4412b6c.jpg,489962049,https://www.airbnb.com/users/show/489962049,Lili,2022-12-02,,"",within an hour,85%,100%,f,https://a0.muscache.com/im/pictures/user/11d50db4-4808-4a86-9f9d-030094c75cec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/11d50db4-4808-4a86-9f9d-030094c75cec.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Commune de Genève,,46.20821,6.13774,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$165.00,2,365,2,2,1125,1125,2.0,1125.0,,t,19,45,72,335,2023-12-27,71,66,4,2022-12-08,2023-12-21,4.63,4.77,4.7,4.89,4.7,4.69,4.54,,f,1,1,0,0,5.53
773610573624395428,https://www.airbnb.com/rooms/773610573624395428,20231227030725,2023-12-27,city scrape,Rental unit in Genève · 1 bedroom · 1 bed · 1 shared bath,,"HIstoric old town of Geneva. Classic architechture, tourist sites such as St Pierre Cathedral, Mason Tavel, Bourg du Four (the main cafe square in the old town) and Rue du Rhone shopping district all within a few minutes walk.",https://a0.muscache.com/pictures/miso/Hosting-773610573624395428/original/82406ffd-e906-4785-9333-64c5ccd5eb52.jpeg,5948717,https://www.airbnb.com/users/show/5948717,David,2013-04-16,"Geneva, Switzerland","Hi I'm David, an Australian guy with varied interests eg. hiking, trail running, cross country skiing, cooking, live music, and travelling. Hope to meet you in Switzerland or abroad.",N/A,N/A,38%,f,https://a0.muscache.com/im/users/5948717/profile_pic/1389682175/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5948717/profile_pic/1389682175/original.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Genève, Switzerland",Commune de Genève,,46.1992263,6.148228500000001,Private room in rental unit,Private room,2,,1 shared bath,,1,[],$120.00,3,31,3,3,31,31,3.0,31.0,,t,10,40,70,250,2023-12-27,2,0,0,2022-12-12,2022-12-14,4.5,4.5,4.5,5.0,5.0,5.0,4.5,,f,2,1,1,0,0.16
776761157194394882,https://www.airbnb.com/rooms/776761157194394882,20231227030725,2023-12-27,city scrape,Rental unit in Genève · ★4.50 · 2 bedrooms · 2 beds · 2.5 baths,,,https://a0.muscache.com/pictures/6d59b741-6f70-47e9-a5d3-b03611a47161.jpg,114537036,https://www.airbnb.com/users/show/114537036,Lilia,2017-02-02,"Geneva, Switzerland","",N/A,N/A,94%,f,https://a0.muscache.com/im/pictures/user/7a7e4c75-a10d-482e-92ca-2f833793f5bc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7a7e4c75-a10d-482e-92ca-2f833793f5bc.jpg?aki_policy=profile_x_medium,,2,3,"['email', 'phone']",t,t,,Commune de Genève,,46.20852,6.12335,Entire rental unit,Entire home/apt,4,,2.5 baths,,2,[],$308.00,2,365,2,2,365,365,2.0,365.0,,t,0,0,0,34,2023-12-27,10,10,0,2023-01-01,2023-06-12,4.5,4.6,4.4,4.9,4.7,4.6,4.4,,f,2,1,1,0,0.83
776883081568221301,https://www.airbnb.com/rooms/776883081568221301,20231227030725,2023-12-27,city scrape,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 shared baths,,,https://a0.muscache.com/pictures/6c929f90-fca1-4722-82e1-5127f2127ee0.jpg,327388849,https://www.airbnb.com/users/show/327388849,Prospero Antonio,2020-01-14,"Geneva, Switzerland","Hola, nos gusta los viajes y recibir personas en nuestro  apartamento ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/531809b5-dca2-4a0e-8072-bbef5b126094.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/531809b5-dca2-4a0e-8072-bbef5b126094.jpg?aki_policy=profile_x_medium,,3,7,"['email', 'phone']",t,t,,Commune de Genève,,46.20800596167803,6.148618496954441,Private room in rental unit,Private room,2,,1.5 shared baths,,1,[],$88.00,1,365,1,1,365,365,1.0,365.0,,t,0,1,1,112,2023-12-27,1,1,0,2022-12-30,2022-12-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,3,2,1,0,0.08
777330291624398075,https://www.airbnb.com/rooms/777330291624398075,20231227030725,2023-12-27,city scrape,Rental unit in Genève · ★4.74 · 2 bedrooms · 2 beds · 2 baths,,"Plainpalais/Augustins area, 5min from restaurants and pharmacy, close to the HUG Hospital. <br />Nearby, the tram which allows you to reach the city centre and the Cornavin-Geneva train station in 10 minutes.<br />Absolute calm, close to the river Arve with a beautiful walk.<br />Outdoor sports can be practised at the Champel Sports Centre, a 15-minute walk away.",https://a0.muscache.com/pictures/a189f492-3d6c-49d3-a550-2e9643f3e054.jpg,485806738,https://www.airbnb.com/users/show/485806738,Julien,2022-10-31,"Geneva, Switzerland","Pop&Rent offers serviced apartements & chalets, fully equipped with concierge, cleaning & laundry services. All our properties are designed to make you feel just like at home.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/aaa50a8c-0acc-4e6a-bca7-0c4f26b9c5d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/aaa50a8c-0acc-4e6a-bca7-0c4f26b9c5d8.jpg?aki_policy=profile_x_medium,,4,7,"['email', 'phone']",t,t,"Genève, Switzerland",Commune de Genève,,46.1896,6.1448,Entire rental unit,Entire home/apt,4,,2 baths,,2,[],$261.00,3,45,2,3,1125,1125,3.0,1125.0,,t,0,0,0,0,2023-12-27,33,32,3,2022-12-26,2023-12-10,4.74,4.76,4.88,4.82,4.91,4.76,4.65,,t,4,4,0,0,2.70
779680770968815245,https://www.airbnb.com/rooms/779680770968815245,20231227030725,2023-12-27,city scrape,Rental unit in Genève · ★4.67 · 1 bedroom · 1 bed · 1 bath,,Quartier centrale et un peu bruit le soir!!<br />Bars et restaurants,https://a0.muscache.com/pictures/034877e6-1d82-49b5-b904-b2a2af039275.jpg,254627477,https://www.airbnb.com/users/show/254627477,Larissa,2019-04-10,,"",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-254627477/original/509f7e8f-e468-48bc-ab3e-a7346c2e0878.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-254627477/original/509f7e8f-e468-48bc-ab3e-a7346c2e0878.jpeg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,"Genève, Switzerland",Commune de Genève,,46.2034632,6.1392427,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$71.00,1,365,1,1,365,365,1.0,365.0,,t,2,12,32,290,2023-12-27,136,135,13,2022-12-18,2023-12-25,4.67,4.72,4.75,4.85,4.9,4.59,4.47,,t,3,3,0,0,10.88
